# SRH vs KKR - Match 45
# 2026-05-03
#
# id, name, ipl_team, fantasy_team, playing, mom, runs, 4s, 6s, wkts, dots, maidens, lbw_b_hw, catches, ro_direct, ro_indirect, stumpings

# --- SRH ---
54, Travis Head, SRH, Ragu, 1, 0, 61, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0
233, Kamindu Mendis, SRH, RK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60, Harshal Patel, SRH, Darshan, 1, 0, 6, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0
123, Liam Livingstone, SRH, Darshan, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, Pat Cummins, SRH, Dots, 1, 0, 10, 0, 1, 1, 7, 0, 0, 0, 0, 0, 0
232, Aniket Verma, SRH, Dots, 1, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
57, Ishan Kishan, SRH, JD, 1, 0, 42, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0
58, Heinrich Klaasen, SRH, JD, 1, 0, 11, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
239, Zeeshan Ansari, SRH, Rijo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55, Abhishek Sharma, SRH, Prakash, 1, 0, 15, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0

# --- KKR ---
20, Rinku Singh, KKR, Ragu, 1, 0, 22, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0
21, Cameron Green, KKR, Ragu, 1, 0, 3, 0, 0, 1, 8, 0, 0, 2, 0, 0, 0
22, Sunil Narine, KKR, RK, 1, 0, 0, 0, 0, 2, 12, 0, 1, 0, 0, 0, 0
83, Finn Allen, KKR, Darshan, 1, 0, 29, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0
23, Varun Chakravarthy, KKR, Prabhu, 1, 1, 0, 0, 0, 3, 11, 0, 0, 0, 0, 0, 0
85, Tim Seifert, KKR, Prabhu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
162, Ramandeep Singh, KKR, Prabhu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, Angkrish Raghuvanshi, KKR, Dots, 1, 0, 59, 5, 2, 0, 0, 0, 0, 1, 0, 0, 0
81, Rovman Powell, KKR, JD, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
19, Ajinkya Rahane, KKR, Rijo, 1, 0, 43, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0
86, Vaibhav Arora, KKR, Rijo, 1, 0, 0, 0, 0, 1, 6, 0, 0, 1, 0, 0, 0
169, Blessing Muzarabani, KKR, Prakash, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

