# DC vs KKR - Match 70
# 2026-05-25
#
# id, name, ipl_team, fantasy_team, playing, mom, runs, 4s, 6s, wkts, dots, maidens, lbw_b_hw, catches, ro_direct, ro_indirect, stumpings

# --- DC ---
71, Lungi Ngidi, DC, Ragu, 1, 0, 0, 0, 0, 3, 10, 0, 1, 0, 0, 0, 0
66, Ashutosh Sharma, DC, RK, 1, 0, 18, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0
69, Mukesh Kumar, DC, RK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12, Mitchell Starc, DC, Darshan, 1, 0, 0, 0, 0, 2, 9, 0, 0, 2, 0, 0, 0
68, Tristan Stubbs, DC, Darshan, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
70, T Natarajan, DC, Darshan, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, David Miller, DC, Prabhu, 1, 0, 28, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0
10, KL Rahul, DC, Prabhu, 1, 0, 60, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0
11, Kuldeep Yadav, DC, Prabhu, 1, 1, 0, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0
137, Karun Nair, DC, Prabhu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
139, Ben Duckett, DC, Prabhu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, Axar Patel, DC, Dots, 1, 0, 39, 3, 2, 1, 8, 0, 1, 2, 0, 0, 0
67, Abishek Porel, DC, Dots, 1, 0, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
145, Auqib Nabi Dar, DC, Dots, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0
140, Pathum Nissanka, DC, JD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
147, Vipraj Nigam, DC, Rijo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

# --- KKR ---
20, Rinku Singh, KKR, Ragu, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
21, Cameron Green, KKR, Ragu, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
22, Sunil Narine, KKR, RK, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0
83, Finn Allen, KKR, Darshan, 1, 0, 20, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0
23, Varun Chakravarthy, KKR, Prabhu, 1, 0, 5, 1, 0, 1, 8, 0, 0, 0, 0, 0, 0
85, Tim Seifert, KKR, Prabhu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
162, Ramandeep Singh, KKR, Prabhu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, Angkrish Raghuvanshi, KKR, Dots, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, Rovman Powell, KKR, JD, 1, 0, 29, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0
19, Ajinkya Rahane, KKR, Rijo, 1, 0, 63, 4, 4, 0, 0, 0, 0, 1, 0, 0, 0
86, Vaibhav Arora, KKR, Rijo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
169, Blessing Muzarabani, KKR, Prakash, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

